nombre,kms,mins,delay,timestamp,direccion_origen,origen_lat,origen_lon,direccion_destino,destino_lat,destino_lon
B1,6,7,0,2020-02-01T03:05:34+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T03:05:35+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T03:05:36+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T03:05:37+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T03:05:38+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T03:05:40+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T03:05:41+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,18,0,2020-02-01T03:05:42+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T03:05:43+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T03:15:45+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T03:15:46+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T03:15:47+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T03:15:48+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T03:15:49+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T03:15:50+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T03:15:51+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T03:15:52+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,18,0,2020-02-01T03:15:54+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T03:15:55+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T03:25:56+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T03:25:57+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T03:25:58+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T03:25:59+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T03:26:00+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T03:26:01+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T03:26:03+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T03:26:04+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,18,0,2020-02-01T03:26:05+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T03:26:06+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T03:36:07+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T03:36:09+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T03:36:10+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T03:36:11+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T03:36:12+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T03:36:13+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T03:36:14+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T03:36:15+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,18,0,2020-02-01T03:36:17+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T03:36:18+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T03:46:19+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T03:46:20+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T03:46:21+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T03:46:23+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T03:46:24+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T03:46:25+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T03:46:26+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T03:46:27+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,18,0,2020-02-01T03:46:28+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T03:46:30+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T03:56:31+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T03:56:32+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T03:56:33+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T03:56:34+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T03:56:35+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T03:56:36+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T03:56:37+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T03:56:38+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,18,0,2020-02-01T03:56:40+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T03:56:41+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T04:06:42+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T04:06:43+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T04:06:44+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T04:06:45+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T04:06:46+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T04:06:47+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T04:06:49+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T04:06:50+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,19,0,2020-02-01T04:06:51+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T04:06:52+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T04:16:53+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T04:16:54+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T04:16:56+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T04:16:57+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T04:16:58+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T04:16:59+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T04:17:00+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T04:17:01+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,19,0,2020-02-01T04:17:02+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T04:17:04+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T04:27:05+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T04:27:06+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T04:27:07+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T04:27:08+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T04:27:09+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T04:27:10+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T04:27:11+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T04:27:12+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,19,0,2020-02-01T04:27:14+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T04:27:15+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T04:37:16+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T04:37:17+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T04:37:18+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T04:37:19+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T04:37:20+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T04:37:21+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T04:37:23+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,22,0,2020-02-01T04:37:24+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,19,0,2020-02-01T04:37:25+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T04:37:26+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T04:47:27+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T04:47:28+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T04:47:29+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T04:47:30+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T04:47:32+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T04:47:33+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T04:47:34+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,23,0,2020-02-01T04:47:35+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,19,0,2020-02-01T04:47:36+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T04:47:37+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T04:57:39+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T04:57:40+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T04:57:41+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T04:57:42+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T04:57:43+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T04:57:44+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T04:57:45+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,23,0,2020-02-01T04:57:46+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,19,0,2020-02-01T04:57:48+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T04:57:49+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T05:07:50+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T05:07:51+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T05:07:52+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T05:07:53+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T05:07:54+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T05:07:55+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
B1v,7,9,0,2020-02-01T05:07:56+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777
C1v,22,23,0,2020-02-01T05:07:57+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376
D1v,26,19,0,2020-02-01T05:07:59+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,San agustin del guadalix Madrid,40.67867,-3.61586
E1v,27,21,0,2020-02-01T05:08:00+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Colmenar viejo Madrid,40.65895,-3.76604
A1,32,26,0,2020-02-01T05:18:01+01:00,Alcala de henares Madrid,40.48166,-3.36414,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
B1,6,7,0,2020-02-01T05:18:02+01:00,"Calle de Anabel Segura, 14, 28108 Alcobendas, Madrid",40.53333,-3.62777,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
C1,25,22,0,2020-02-01T05:18:03+01:00,"Calle de Maqueda, 86, 28024 Madrid",40.39019,-3.76376,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
D1,25,16,0,2020-02-01T05:18:04+01:00,San agustin del guadalix Madrid,40.67867,-3.61586,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
E1,28,22,0,2020-02-01T05:18:05+01:00,Colmenar viejo Madrid,40.65895,-3.76604,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182
A1v,33,27,0,2020-02-01T05:18:07+01:00,"Calle Puerto de Somport, 9, Edificio Oxxeo, 28050 Madrid",40.49601,-3.67182,Alcala de henares Madrid,40.48166,-3.36414
